source_stage,source_run,source_generation_group,generation,candidate_id,source_name,source_type,vector,vector_digest,result_relative_path,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_legacy_selection_score,stage2_legacy_continuous_objective,stage2_2_final3_box_errors_m,stage2_2_final3_box_max_error_m,stage2_2_final3_box_mean_error_m,stage2_2_terminal_box_error_m,stage2_2_final3_R_abs_max_error_m,stage2_2_final3_Z_abs_max_error_m,stage2_2_position_violation,stage2_2_terminal_speed_violation,stage2_2_late_speed_violation,stage2_2_ip_violation,stage2_2_max_violation,stage2_2_sum_violation,stage2_2_l2_violation,stage2_2_quality,stage2_2_selection_score
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1000,0,s21g000_e77222d1c1c03494,tail_fd_n4_m1_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,-0.30123391397199034,0.06203426961659384]",v_e77222d1c1c03494,stage2_1_evaluations/gen_000/s21g000_e77222d1c1c03494.json.gz,s21g000_e77222d1c1c03494,,,,,True,,11,-0.027632915999999952,0.0303145664,690.1209000000017,0.04101891006210504,0.0303145664,1.367297002070168,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027604894157371287,0.031227943765730043,0.04167990706893754,0.02861136142467514,0.6494770436362003,0.09453215775873242,0.10321722688450463,0.4143,784.4725022315979,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5275955716896288,4929.224408488139,1004929.2244084881,0.0026515753728865517,0.0010350548826379377,1.0,0.4653305781692076,0.2494783473491364,0.06575194255408535,3000039.044609838,39.044609838273544,"[0.0313671517,0.0304569258,0.0303145664]",0.0313671517,0.030712881299999998,0.0303145664,0.027632915999999952,0.0313671517,0.04557172333333326,0.0,0.032172268845046315,0.0,0.04557172333333326,0.07774399217837957,0.0557838404039002,5.292266037477821,1004929.2244084881
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1000,0,s21g000_1b61c9b23e72f941,tail_fd_n4_m0_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.46147750995002296,-0.22123391397199035,0.06203426961659384]",v_1b61c9b23e72f941,stage2_1_evaluations/gen_000/s21g000_1b61c9b23e72f941.json.gz,s21g000_1b61c9b23e72f941,,,,,True,,11,-0.02759004399999998,0.0303294743,707.1969000000026,0.04100106753776413,0.0303294743,1.3667022512588043,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.0275917702383426,0.031232288441167644,0.04167447211612623,0.025062507930004713,0.6494770436362003,0.09361710325901851,0.10296078687239793,0.4143,774.8435814380646,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5278010595365297,4918.376333341352,1004918.3763333414,0.0026551236358823907,0.0008766258903763819,1.0,0.4653517125995663,0.250056554589371,0.06575194255408535,3000038.9814876183,38.981487618513924,"[0.0313673991,0.0304596489,0.0303294743]",0.0313673991,0.03071884076666666,0.0303294743,0.02759004399999998,0.0313673991,0.045579969999999914,0.0,0.029607868723979136,0.0,0.045579969999999914,0.07518783872397905,0.05435218078032632,5.275797665174352,1004918.3763333414
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1005,5,s21g005_4896256bebe42766,damped_parent_01,damped_tail,"[2.445760433420986,1.2266205139486182,0.4821319839974412,1.1801492512899336,1.8657539358302082,0.08323506777945369,-0.21302766573943968,2.0109702341120244,-0.26708469319718925,-1.1278814399545722,-1.3789462692503853,0.2113808900874976,-0.7879459890715963,0.3259467150268342,-0.057203275148110126]",v_4896256bebe42766,stage2_1_evaluations/gen_005/s21g005_4896256bebe42766.json.gz,s21g005_4896256bebe42766,,,,,True,,11,-0.027609942,0.0309484378,831.6827000000012,0.04147426550891327,0.0309484378,1.3824755169637757,0.5817437020072838,0.7819412766292477,0.02345823829887743,1,0.628012091179143,0.0,-0.34413363467655966,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027752983829207954,0.03142185301875635,0.041923274664040805,0.027677747947809722,0.6495061275601343,0.08817585168773617,0.0974999445211098,0.41445,797.4274106025696,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5223513580037517,4799.018885298166,1004799.0188852982,0.0028626568136973407,0.0,1.0,0.47581344865600494,0.26163291536872135,0.041351087746703256,1000038.9287086368,38.928708636833825,"[0.0313696755,0.0306717113,0.0309484378]",0.0313696755,0.030996608199999998,0.0309484378,0.027774768000000005,0.0313696755,0.04565584999999994,0.0,0.0,0.0,0.04565584999999994,0.04565584999999994,0.04565584999999994,5.1546352982101,1004799.0188852982
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1007,7,s21g007_aa9e36da5c718bfa,tail_fd_n2_m1_p,sensitivity,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.1862261679559902,1.8279077094025633,0.10745774008274162,-0.35748626233046177,2.1085331231245323,-0.3521861759092953,-0.7507178132641703,-1.232439316850542,0.10960775102737819,-0.5330934518181093,0.13786250362187769,0.15155042464019666]",v_aa9e36da5c718bfa,stage2_1_evaluations/gen_007/s21g007_aa9e36da5c718bfa.json.gz,s21g007_aa9e36da5c718bfa,,,,,True,,11,-0.027389121000000016,0.0302597519,767.3852000000006,0.04081441576455794,0.0302597519,1.3604805254852645,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027523763396080075,0.03120865890577201,0.04161175245264515,0.02163107455144265,0.649220739871843,0.09142068417482718,0.10099473860897605,0.41409999999999997,757.0737257003784,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5299506808716915,4846.422226903727,1004846.4222269037,0.002595740774247187,9.895049001876139e-05,1.0,0.45568307518817025,0.24362830642311623,0.06745816049329297,3000038.76092034,38.760920340094316,"[0.031371531,0.0304655689,0.0302597519]",0.031371531,0.030698950599999997,0.0302597519,0.027530049999999973,0.031371531,0.04571769999999997,0.0,0.009947386089760535,0.0,0.04571769999999997,0.05566508608976051,0.04678737632426891,5.204506220375614,1004846.4222269037
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1005,5,s21g005_54c8b8f8ce431540,tail_fd_n3_m1_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,0.018766086028009638,0.06203426961659384]",v_54c8b8f8ce431540,stage2_1_evaluations/gen_005/s21g005_54c8b8f8ce431540.json.gz,s21g005_54c8b8f8ce431540,,,,,True,,11,-0.02762229500000002,0.0303076201,731.5479000000014,0.04100662162618313,0.0303076201,1.3668873875394378,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02762617974538154,0.03122996276566715,0.04169551992323738,0.024896880543762143,0.6494770436362003,0.0931872694887865,0.10248738788458167,0.4143,779.0901129245758,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5277370945028319,4914.727706454927,1004914.7277064549,0.0026560776055073124,0.000618709848836368,1.0,0.4608737442898047,0.25299973483561544,0.05335603024723167,3000038.950851742,38.950851742181456,"[0.0313724714,0.0304673703,0.0303076201]",0.0313724714,0.0307158206,0.0303076201,0.02762229500000002,0.0313724714,0.04574904666666657,0.0,0.02487387884581671,0.0,0.04574904666666657,0.07062292551248328,0.0520738429515741,5.257494786760627,1004914.7277064549
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1004,4,s21g004_a80bc8552d2fef7d,tail_fd_n3_m1_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",v_a80bc8552d2fef7d,stage2_1_evaluations/gen_004/s21g004_a80bc8552d2fef7d.json.gz,s21g004_a80bc8552d2fef7d,,,,,True,,11,-0.027651037000000045,0.0303166847,721.8194000000003,0.04103268475708829,0.0303166847,1.3677561585696096,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027635007315815956,0.031232627494047774,0.04170336496647663,0.02624534480499121,0.6494770436362003,0.0934575591067753,0.10250856449491555,0.4143,708.0332148075104,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5274369320061545,4916.281175205251,1004916.2811752053,0.0026582307577209473,0.0006292895825150878,1.0,0.46166198293146293,0.25187959316617836,0.05335603024723167,3000038.973956893,38.973956893240306,"[0.0313726431,0.0304691012,0.0303166847]",0.0313726431,0.030719476333333332,0.0303166847,0.027651037000000045,0.0313726431,0.045754770000000056,0.0,0.02508564494915544,0.0,0.045754770000000056,0.0708404149491555,0.0521803464943267,5.262168914359487,1004916.2811752053
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1000,0,s21g000_2d2562214b460616,tail_fd_n2_m1_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,-0.22123391397199035,0.06203426961659384]",v_2d2562214b460616,stage2_1_evaluations/gen_000/s21g000_2d2562214b460616.json.gz,s21g000_2d2562214b460616,,,,,True,,11,-0.02771082199999997,0.030338024,704.1207000000031,0.041088749751486214,0.030338024,1.369624991716207,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02765333745179709,0.031238976466839537,0.04172026753172513,0.029405545938362927,0.6494770436362003,0.09409318963529202,0.10257815150754869,0.4143,762.9166159629822,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5267912456242717,4920.946876129252,1004920.9468761293,0.0026635829952825346,0.0006646865195875511,1.0,0.4636947376969995,0.24982762859316104,0.05335603024723167,3000039.031006378,39.0310063783194,"[0.0313730813,0.0304734446,0.030338024]",0.0313730813,0.030728183300000003,0.030338024,0.02771082199999997,0.0313730813,0.045769376666666695,0.0,0.02578151507548676,0.0,0.045769376666666695,0.07155089174215346,0.05253115608896081,5.274486405112752,1004920.9468761293
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1002,2,s21g002_0feb2cda1833b248,damped_parent_02,damped_tail,"[2.4200349865036364,1.1642002266862541,0.47186316045064386,1.1896297339548132,1.8695746717413932,0.13277307551140194,-0.2570557820171205,1.937206778319236,-0.2843305419458088,-0.9528798364484111,-1.2982153260559888,0.14077366516367837,-0.48533615226275734,-0.4445092631212445,-0.09072474068398798]",v_0feb2cda1833b248,stage2_1_evaluations/gen_002/s21g002_0feb2cda1833b248.json.gz,s21g002_0feb2cda1833b248,,,,,True,,11,-0.028296675999999965,0.0306630963,764.722600000001,0.041724421474144464,0.0306630963,1.3908140491381489,0.5817437020072838,0.7819437284409315,0.023458311853227946,1,0.6280283141322127,0.0,-0.3441378492674101,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.028149313498670482,0.03133478970252712,0.042121881441218076,0.03129591186596999,0.6497935848212202,0.09078008610937181,0.09903399156315794,0.41475,752.7271292209625,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5194703749263234,4813.405399114126,1004813.4053991141,0.0027231430017773625,0.0,1.0,0.46649212466173406,0.24357472466709143,0.032704170085672904,1000039.139029793,39.13902979296195,"[0.0313737756,0.0305871728,0.0306630963]",0.0313737756,0.03087468156666667,0.0306630963,0.028296675999999965,0.0313737756,0.04579252,0.0,0.0,0.0,0.04579252,0.04579252,0.04579252,5.190799114204415,1004813.4053991141
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1003,3,s21g003_ab7ee7944c11c65a,tail_fd_n4_m0_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.46147750995002296,-0.061233913971990364,0.06203426961659384]",v_ab7ee7944c11c65a,stage2_1_evaluations/gen_003/s21g003_ab7ee7944c11c65a.json.gz,s21g003_ab7ee7944c11c65a,,,,,True,,11,-0.027318763999999995,0.0302140539,728.9326000000001,0.0407333268903953,0.0302140539,1.3577775630131768,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02748040709037855,0.031187338865874686,0.041567088897201177,0.020717234666247412,0.6494770436362003,0.0943161159705825,0.10457993500297459,0.4143,755.9631059169769,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5308845609573187,5012.852690819069,1005012.8526908191,0.00260841948321957,0.0020975804631471746,1.0,0.4610252801024877,0.24706138831546093,0.06575194255408535,3000038.9899647664,38.989964766454506,"[0.0313513211,0.0304103681,0.0302140539]",0.0313513211,0.030658581033333337,0.0302140539,0.02749454100000004,0.0313513211,0.0450440366666669,0.0,0.04579935002974578,0.0,0.04579935002974578,0.09084338669641268,0.06423819504294316,5.3059460158632765,1005012.8526908191
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1003,3,s21g003_31e90c9acb5c722a,bridge_p14_d26,bridge,"[2.4419536203185017,1.1919109519624174,0.47676375665482323,1.2298018593551308,1.912176706942667,0.09914780406228205,-0.3244466038162924,2.221774315558736,-0.3326345052940334,-0.7991345095046383,-1.4321482777522259,0.18612461668973898,-0.41260027957961687,-0.226936233260098,0.13238676607681746]",v_31e90c9acb5c722a,stage2_1_evaluations/gen_003/s21g003_31e90c9acb5c722a.json.gz,s21g003_31e90c9acb5c722a,,,,,True,,11,-0.028273151000000052,0.0304086577,663.824700000001,0.04152177176596121,0.0304086577,1.3840590588653736,0.5817437020072838,0.7819375509025983,0.02345812652707795,1,0.6280059891859207,0.0,-0.3441272302640382,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.028028240801751887,0.03125922598321843,0.04198477690200232,0.042202290756892046,0.649704103407593,0.0955172556280136,0.10178013378084966,0.4147,777.5631983280182,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5218042404385136,4892.780661845347,1004892.7806618453,0.0026561139665759316,0.0003168876277722057,1.0,0.46506141743922985,0.25430089901945907,0.08625978536947124,3000039.347339432,39.34733943211667,"[0.0313751228,0.0305075444,0.0304086577]",0.0313751228,0.030763774966666668,0.0304086577,0.028273151000000052,0.0313751228,0.04583742666666679,0.0,0.017801337808496465,0.0,0.04583742666666679,0.06363876447516326,0.04917272934456925,5.310207933501455,1004892.7806618453
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1003,3,s21g003_310b3a27a9cab968,tail_fd_n2_m2_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.29696053187390903,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",v_310b3a27a9cab968,stage2_1_evaluations/gen_003/s21g003_310b3a27a9cab968.json.gz,s21g003_310b3a27a9cab968,,,,,True,,11,-0.027431615999999992,0.0302375404,733.1085000000021,0.040826491470772844,0.0302375404,1.3608830490257615,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027544148490889837,0.031211591436575054,0.04162743753934266,0.023009065072435136,0.6494770436362003,0.09406495449200522,0.10375283070324637,0.4143,801.7918095588684,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5298116080128014,4988.971925059101,1004988.9719250591,0.0026632588929835156,0.001408373828722863,1.0,0.4586972116637768,0.24663404492691252,0.07097993545052682,3000038.9791637417,38.9791637415364,"[0.0313771939,0.030442233,0.0302375404]",0.0313771939,0.030685655766666667,0.0302375404,0.027540275000000003,0.0313771939,0.04590646333333348,0.0,0.03752830703246368,0.0,0.04590646333333348,0.08343477036579716,0.059293989615285245,5.292520647300543,1004988.9719250591
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1002,2,s21g002_5032821b3149aa1b,tail_fd_n2_m2_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.29696053187390903,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.14123391397199037,0.06203426961659384]",v_5032821b3149aa1b,stage2_1_evaluations/gen_002/s21g002_5032821b3149aa1b.json.gz,s21g002_5032821b3149aa1b,,,,,True,,11,-0.027459432000000006,0.0302469597,724.0272000000004,0.040852160002330946,0.0302469597,1.361738666744365,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02755275249678389,0.031214416376479218,0.04163524900698019,0.023448524981723146,0.6494770436362003,0.09409177273189487,0.10369705556117854,0.4143,732.9358491897583,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5295159900171522,4987.147985587828,1004987.1479855878,0.002665186360237732,0.0013668219822441181,1.0,0.4595997145323493,0.24562276077636405,0.07097993545052682,3000038.986127129,38.98612712881497,"[0.0313774111,0.0304442375,0.0302469597]",0.0313774111,0.030689536099999998,0.0302469597,0.02754087500000002,0.0313774111,0.045913703333333444,0.0,0.036970555611785416,0.0,0.045913703333333444,0.08288425894511886,0.05894819875132295,5.292417722586164,1004987.1479855878
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1007,7,s21g007_52378023c90b61b1,damped_parent_05,damped_tail,"[2.329730543954431,1.2379816408229682,0.4938412637389724,1.2076992633802275,1.8002176583859402,0.10298455291209745,-0.29706763524876395,2.053579955799066,-0.44138807046709116,-0.8234136609289783,-1.558214400072472,0.16483579739466786,-0.6423287785886942,0.3714873316799717,0.16615157362383004]",v_52378023c90b61b1,stage2_1_evaluations/gen_007/s21g007_52378023c90b61b1.json.gz,s21g007_52378023c90b61b1,,,,,True,,11,-0.02846490199999996,0.0305852616,771.7845000000016,0.04178168106969891,0.0305852616,1.392722702323297,0.5817437020072838,0.7819420158705169,0.023458260476115506,1,0.6279946772647275,0.0,-0.34413490541016045,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.028044176798899305,0.03131406606910315,0.04203625323584488,0.04952931186289785,0.6491490470586676,0.09513263550533897,0.10035686664234822,0.41369999999999996,775.2663931846619,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5188109306246045,4841.104465470766,1004841.1044654708,0.0026920375335078507,1.273538004208918e-05,1.0,0.46603191665982474,0.26657391323134694,0.07107000792876599,3000039.471834967,39.47183496685956,"[0.031377538,0.0305796211,0.0305852616]",0.031377538,0.03084747356666667,0.0305852616,0.02846490199999996,0.031377538,0.045917933333333494,0.0,0.003568666423482192,0.0,0.045917933333333494,0.049486599756815686,0.04605640000745335,5.308333102754648,1004841.1044654708
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1001,1,s21g001_17fdbf279904b174,tail_fd_n2_m2_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.29696053187390903,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.22123391397199035,0.06203426961659384]",v_17fdbf279904b174,stage2_1_evaluations/gen_001/s21g001_17fdbf279904b174.json.gz,s21g001_17fdbf279904b174,,,,,True,,11,-0.027488965999999948,0.0302562567,715.4296000000031,0.040878898239133696,0.0302562567,1.3626299413044567,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.0275617914599351,0.031217145952742213,0.04164327736761074,0.0241940081675193,0.6494770436362003,0.09420106252834545,0.1036657086681366,0.4143,817.6531002521515,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5292080524963427,4986.300863694865,1004986.3008636949,0.0026670577053439703,0.001343742003965166,1.0,0.4606548441409605,0.24467650385694587,0.07097993545052682,3000038.998511662,38.998511661612184,"[0.0313775833,0.0304460168,0.0302562567]",0.0313775833,0.0306932856,0.0302562567,0.02754144199999997,0.0313775833,0.0459194433333332,0.0,0.0366570866813658,0.0,0.0459194433333332,0.082576530014699,0.05875659350241779,5.293816800358128,1004986.3008636949
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1007,7,s21g007_d82712c115ad84e2,tail_fd_n4_m0_p,sensitivity,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.1862261679559902,1.8279077094025633,0.10745774008274162,-0.35748626233046177,2.0285331231245323,-0.3521861759092953,-0.7507178132641703,-1.232439316850542,0.10960775102737819,-0.4530934518181093,0.13786250362187769,0.15155042464019666]",v_d82712c115ad84e2,stage2_1_evaluations/gen_007/s21g007_d82712c115ad84e2.json.gz,s21g007_d82712c115ad84e2,,,,,True,,11,-0.027541575999999957,0.0302735467,765.5075000000033,0.04092708196733374,0.0302735467,1.3642360655777914,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02761303800148972,0.03121841155398697,0.041678160799462134,0.023837378065546786,0.649220739871843,0.0912106687398229,0.1002749476316942,0.41409999999999997,729.9645593166351,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5286531326669338,4845.698722386733,1004845.6987223867,0.0026089377267854257,7.559620017424951e-06,1.0,0.45330083680365774,0.24310846652179133,0.054948588357479136,3000038.7895112783,38.78951127831099,"[0.0313798376,0.0304831487,0.0302735467]",0.0313798376,0.03071217766666667,0.0302735467,0.027596343000000023,0.0313798376,0.04599458666666667,0.0,0.002749476316942001,0.0,0.04599458666666667,0.04874406298360867,0.04607669283547742,5.187110950219151,1004845.6987223867
